Edad,Ingreso_Mensual,Monto_Credito,Plazo_Meses,Atrasos_Previos,Cuota_Estimada,Ratio_Deuda_Ingreso,Perfil_Historico,Morosidad,Ingreso_Normalizado
36,7403.5,34406.24,12,3,2867.19,38.73,Riesgoso,1,0.4371819122791029
26,3514.21,19204.02,12,1,1600.34,45.54,Confiable,0,0.14901527561983807
24,9545.2,49000.67,60,3,816.68,8.56,Riesgoso,0,0.5958654986748584
58,4274.98,89001.92,60,0,1483.37,34.7,Confiable,0,0.2053825128716935
37,13630.39,78518.82,24,2,3271.62,24.0,Riesgoso,0,0.89854682673578
29,5150.28,62904.16,24,0,2621.01,50.89,Confiable,0,0.27023554699047986
48,8728.43,33402.34,36,4,927.84,10.63,Riesgoso,0,0.5353490898125242
40,11818.93,59920.86,48,3,1248.35,10.56,Riesgoso,1,0.7643314980658192
29,12045.0,29529.06,60,4,492.15,4.09,Riesgoso,1,0.7810815556726215
29,10615.61,76991.6,12,0,6415.97,60.44,Confiable,0,0.6751746912386537
23,3468.5,11584.51,12,3,965.38,27.83,Riesgoso,0,0.1456285142927848
61,13533.23,22244.97,24,0,926.87,6.85,Confiable,0,0.8913480139915994
32,11052.36,52923.34,12,0,4410.28,39.9,Confiable,0,0.7075345251828785
45,3342.2,17162.59,48,1,357.55,10.7,Confiable,0,0.13627065046415152
53,13803.21,81261.28,24,3,3385.89,24.53,Riesgoso,1,0.911351466695118
57,5923.27,52745.93,60,3,879.1,14.84,Riesgoso,0,0.32750819276162196
61,3159.7,32677.87,36,1,907.72,28.73,Confiable,0,0.12274879655500207
43,8398.0,67883.36,48,2,1414.24,16.84,Riesgoso,0,0.510866754540194
44,2034.0,18041.52,48,3,375.86,18.48,Riesgoso,0,0.039343037949360844
52,2594.82,62168.98,48,4,1295.19,49.91,Riesgoso,1,0.08089550978130162
61,3090.57,84671.99,36,3,2352.0,76.1,Riesgoso,1,0.11762679238656648
60,8558.63,78656.54,36,1,2184.9,25.53,Confiable,0,0.522768208750751
56,13137.6,48393.01,24,0,2016.38,15.35,Confiable,0,0.8620348574870691
44,5965.88,80210.96,12,4,6684.25,112.04,Riesgoso,1,0.33066526780309513
49,2980.73,5414.68,12,1,451.22,15.14,Confiable,0,0.10948848864201317
40,4146.92,59128.14,48,4,1231.84,29.7,Riesgoso,1,0.19589424650673093
63,5953.26,93679.52,60,3,1561.33,26.23,Riesgoso,0,0.32973022234373367
33,4563.34,24510.47,36,3,680.85,14.92,Riesgoso,1,0.22674778297165155
41,12953.56,95920.37,60,4,1598.67,12.34,Riesgoso,1,0.8483989013586314
29,14449.71,87672.67,48,0,1826.51,12.64,Confiable,0,0.9592521710910913
44,1739.28,24399.25,24,2,1016.64,58.45,Riesgoso,1,0.017506540502212765
27,14431.55,48232.42,24,1,2009.68,13.93,Confiable,0,0.9579066540116932
59,14728.82,6605.59,60,2,110.09,0.75,Riesgoso,0,0.9799320869518184
23,12188.57,37859.6,24,0,1577.48,12.94,Confiable,0,0.7917189943889863
64,5524.23,15409.78,36,0,428.05,7.75,Confiable,0,0.2979423813429535
32,6211.45,34181.73,24,0,1424.24,22.93,Confiable,0,0.34886012623854623
53,9716.86,87278.41,60,0,1454.64,14.97,Confiable,0,0.6085841915079794
62,13793.33,76689.75,48,2,1597.7,11.58,Riesgoso,0,0.9106194342752694
58,2547.51,48622.27,12,4,4051.86,159.05,Riesgoso,1,0.07739020069394897
22,14896.22,93723.5,12,3,7810.29,52.43,Riesgoso,1,0.9923351463731424
51,4416.76,20576.98,12,2,1714.75,38.82,Riesgoso,0,0.21588732628122345
47,2094.9,40520.22,36,0,1125.56,53.73,Confiable,0,0.04385526207575647
55,13853.01,24475.18,36,3,679.87,4.91,Riesgoso,0,0.9150412657344368
56,5886.63,66603.08,48,1,1387.56,23.57,Confiable,0,0.32479344905076585
54,14093.48,32321.71,24,3,1346.74,9.56,Riesgoso,0,0.9328582531839335
56,13461.09,37263.22,12,4,3105.27,23.07,Riesgoso,1,0.8860029918491006
62,12444.35,77639.36,48,1,1617.49,13.0,Confiable,0,0.8106703357198479
32,4817.39,88356.28,48,4,1840.76,38.21,Riesgoso,1,0.24557094453668946
25,13796.72,38102.53,24,4,1587.61,11.51,Riesgoso,1,0.9108706073424037
38,6034.44,30642.53,36,0,851.18,14.11,Confiable,0,0.33574503933192407
22,4756.58,19294.41,24,4,803.93,16.9,Riesgoso,1,0.24106538872181063
64,7906.97,54789.64,12,2,4565.8,57.74,Riesgoso,1,0.47448518782781235
28,9263.18,23410.35,60,1,390.17,4.21,Confiable,0,0.5749699740750867
38,4754.73,42997.67,24,0,1791.57,37.68,Confiable,0,0.24092831787396443
54,6668.26,87655.99,12,2,7304.67,109.54,Riesgoso,1,0.3827062527275247
32,10338.7,32848.03,60,3,547.47,5.3,Riesgoso,0,0.6546577785483383
36,6740.67,75609.94,60,1,1260.17,18.7,Confiable,0,0.388071279804574
39,3414.17,90239.73,36,1,2506.66,73.42,Confiable,0,0.14160307690711857
37,12416.39,80856.42,48,1,1684.51,13.57,Confiable,0,0.808598713608616
51,14937.74,59965.06,48,0,1249.27,8.36,Confiable,0,0.9954114607529116
26,4774.41,88407.78,36,3,2455.77,51.44,Riesgoso,0,0.24238645532564698
63,5845.73,66822.33,12,4,5568.53,95.26,Riesgoso,1,0.3217630719281126
44,6837.92,88449.41,24,0,3685.39,53.9,Confiable,0,0.39527676086027147
32,10520.16,24436.84,48,0,509.1,4.84,Confiable,0,0.6681025764132931
23,7905.94,81648.42,60,1,1360.81,17.21,Confiable,0,0.47440887270711957
54,12703.12,11158.22,24,4,464.93,3.66,Riesgoso,1,0.8298432131777691
55,3333.23,58089.64,48,4,1210.2,36.31,Riesgoso,1,0.13560604208297306
25,8788.55,51493.31,24,2,2145.55,24.41,Riesgoso,1,0.5398035219057737
33,11535.38,92505.72,24,4,3854.4,33.41,Riesgoso,1,0.7433226121702612
23,14850.92,94323.24,12,3,7860.27,52.93,Riesgoso,1,0.9889787629096659
56,11767.17,52963.62,60,2,882.73,7.5,Riesgoso,0,0.7604964780201339
57,9621.62,36065.59,12,4,3005.47,31.24,Riesgoso,1,0.6015276360761581
54,14124.78,40020.03,12,4,3335.0,23.61,Riesgoso,1,0.9351773437447904
28,12780.09,39154.62,60,3,652.58,5.11,Riesgoso,0,0.8355461013716717
38,6861.03,7049.77,12,3,587.48,8.56,Riesgoso,0,0.3969890350730958
64,1876.81,54823.43,48,0,1142.15,60.86,Confiable,0,0.027696461423447408
23,13435.14,24907.05,36,2,691.86,5.15,Riesgoso,0,0.8840802953617447
46,5345.25,14808.3,60,2,246.8,4.62,Riesgoso,0,0.2846813325064627
25,11864.52,29575.6,48,4,616.16,5.19,Riesgoso,1,0.76770936831085
43,3915.89,33857.06,12,2,2821.42,72.05,Riesgoso,1,0.17877669084300052
52,4192.31,96141.86,60,2,1602.36,38.22,Riesgoso,1,0.19925729828172434
54,14317.52,54380.32,12,0,4531.69,31.65,Confiable,0,0.9494579033198559
57,6363.0,16366.38,36,3,454.62,7.14,Riesgoso,0,0.36008882190940433
45,7786.4,74516.24,48,0,1552.42,19.94,Confiable,0,0.46555187316575125
24,1909.22,65995.63,24,0,2749.82,144.03,Confiable,0,0.030097794493011983
35,5347.99,73462.31,48,2,1530.46,28.62,Riesgoso,0,0.2848843455459754
29,10074.79,90596.49,36,0,2516.57,24.98,Confiable,0,0.6351040664104554
45,12279.19,52551.73,24,3,2189.66,17.83,Riesgoso,1,0.7984332431629432
61,6383.5,6658.64,12,2,554.89,8.69,Riesgoso,0,0.3616077150882403
61,13583.99,11700.0,60,2,195.0,1.44,Riesgoso,0,0.8951089416870976
31,5313.2,19013.27,60,4,316.89,5.96,Riesgoso,1,0.2823066726829655
43,14643.57,52387.27,12,1,4365.61,29.81,Confiable,0,0.9736157140983664
52,2556.26,69201.69,48,0,1441.7,56.4,Confiable,0,0.07803850875808627
58,14761.87,23417.88,60,3,390.3,2.64,Riesgoso,1,0.9823808391255029
41,9276.61,66131.94,24,4,2755.5,29.7,Riesgoso,1,0.5759650343380998
56,2966.44,11987.23,12,3,998.94,33.67,Riesgoso,0,0.10842970895783924
57,1554.65,26681.18,36,1,741.14,47.67,Confiable,0,0.0038268698871647667
46,14085.01,99821.97,24,1,4159.25,29.53,Confiable,0,0.9322306909778486
40,13253.99,45314.31,24,2,1888.1,14.25,Riesgoso,0,0.8706584661253479
23,8009.38,30807.03,24,3,1283.63,16.03,Riesgoso,1,0.48207298541047533
44,12752.66,44588.77,60,3,743.15,5.83,Riesgoso,1,0.833513748206039
46,10075.77,6678.22,36,2,185.51,1.84,Riesgoso,0,0.6351766769136388
47,4307.49,52634.09,24,0,2193.09,50.91,Confiable,0,0.2077912551762768
26,11220.79,98158.95,48,3,2044.98,18.22,Riesgoso,1,0.7200138997248952
34,10506.12,75565.12,12,3,6297.09,59.94,Riesgoso,1,0.667062319816666
60,4899.81,30126.67,24,1,1255.28,25.62,Confiable,0,0.2516776360391119
46,10658.57,74932.73,60,2,1248.88,11.72,Riesgoso,0,0.6783576986026923
60,9387.55,92875.53,60,4,1547.93,16.49,Riesgoso,1,0.5841848396678587
44,9837.76,71510.2,12,1,5959.18,60.57,Confiable,0,0.6175419566456022
35,13290.45,68159.58,60,0,1135.99,8.55,Confiable,0,0.8733598732131704
26,10130.09,7461.23,12,0,621.77,6.14,Confiable,0,0.6392013733758031
21,14723.54,48128.45,12,4,4010.7,27.24,Riesgoso,1,0.9795408793428305
55,9024.82,68201.95,24,0,2841.75,31.49,Confiable,0,0.5573093214844846
31,4317.51,63761.41,36,1,1771.15,41.02,Confiable,0,0.20853366052515176
33,14169.44,96936.35,36,2,2692.68,19.0,Riesgoso,0,0.9384863081041472
35,13162.33,77593.02,12,3,6466.08,49.13,Riesgoso,0,0.8638671613071965
38,9557.66,23341.51,24,0,972.56,10.18,Confiable,0,0.5967886893581898
54,2820.76,75801.96,36,2,2105.61,74.65,Riesgoso,1,0.09763593538257957
41,9841.0,44243.33,48,1,921.74,9.37,Confiable,0,0.6177820158602085
38,9328.49,7476.71,48,2,155.76,1.67,Riesgoso,0,0.5798089454658075
54,9653.96,82298.06,36,4,2286.06,23.68,Riesgoso,1,0.6039237826812095
42,13997.16,93608.3,36,4,2600.23,18.58,Riesgoso,1,0.92572167801391
64,6399.32,28158.33,36,0,782.18,12.22,Confiable,0,0.3627798560682005
42,1933.67,68086.91,24,0,2836.95,146.71,Confiable,1,0.031909352455087074
21,14733.86,33090.64,36,1,919.18,6.24,Confiable,0,0.9803055123967616
36,6371.83,24013.31,12,0,2001.11,31.41,Confiable,0,0.3607430573615566
32,8326.65,32462.72,60,0,541.05,6.5,Confiable,0,0.505580265354343
28,3148.51,37195.45,12,1,3099.62,98.45,Confiable,1,0.12191970315640822
43,3508.7,71197.29,12,0,5933.11,169.1,Confiable,1,0.14860702677030704
31,13001.43,80166.92,12,4,6680.58,51.38,Riesgoso,1,0.8519457021620889
38,8355.94,64077.52,36,4,1779.93,21.3,Riesgoso,1,0.5077504302913237
51,8031.98,85118.82,12,3,7093.24,88.31,Riesgoso,1,0.4837474725247042
58,8063.76,86295.27,24,0,3595.64,44.59,Confiable,0,0.48610212741365094
38,5601.11,49988.76,60,2,833.15,14.87,Riesgoso,0,0.30363860122533926
54,4370.82,74180.83,60,4,1236.35,28.29,Riesgoso,1,0.2124835237136271
23,6846.45,92437.46,24,1,3851.56,56.26,Confiable,0,0.39590876860736757
62,5232.41,85361.36,60,2,1422.69,27.19,Riesgoso,1,0.27632075171134807
26,11213.47,15620.73,12,4,1301.73,11.61,Riesgoso,0,0.7194715437215253
32,6106.83,79865.73,48,3,1663.87,27.25,Riesgoso,1,0.34110858456196974
45,5750.56,77080.77,24,2,3211.7,55.85,Riesgoso,0,0.3147117029608044
29,7579.16,7442.54,36,0,206.74,2.73,Confiable,0,0.45019697451297247
21,9297.18,50609.13,24,1,2108.71,22.68,Confiable,0,0.5774891139814488
33,14175.41,19850.47,48,0,413.55,2.92,Confiable,0,0.9389286394347642
26,5783.35,16307.23,12,0,1358.94,23.5,Confiable,0,0.3171411911234401
50,9964.09,83806.55,36,3,2327.96,23.36,Riesgoso,0,0.6269020432447411
45,7936.92,70139.83,24,1,2922.49,36.82,Confiable,0,0.47670425371591657
50,12575.21,65675.43,24,0,2736.48,21.76,Confiable,0,0.8203660606653345
21,9822.62,10252.43,12,4,854.37,8.7,Riesgoso,1,0.6164201984637693
29,10805.68,50859.4,36,4,1412.76,13.07,Riesgoso,0,0.6892574242387196
33,4499.12,38881.31,12,1,3240.11,72.02,Confiable,0,0.22198957224263466
33,12101.89,98166.54,12,4,8180.54,67.6,Riesgoso,1,0.7852966694747667
26,4469.61,10208.84,36,3,283.58,6.34,Riesgoso,1,0.21980310698861272
35,14697.08,48781.15,12,4,4065.1,27.66,Riesgoso,1,0.9775803957568793
31,2284.33,33781.24,24,2,1407.55,61.62,Riesgoso,1,0.05789057597170264
30,11234.85,30244.16,12,0,2520.35,22.43,Confiable,0,0.721055638168526
39,2461.44,65125.29,36,0,1809.04,73.5,Confiable,0,0.07101307211334351
52,10096.54,12654.21,60,0,210.9,2.09,Confiable,0,0.6367155750270252
63,11277.31,85357.66,36,0,2371.05,21.02,Confiable,0,0.7242015993574711
28,4473.07,47276.45,12,1,3939.7,88.08,Confiable,1,0.22005946652026015
57,10756.42,24316.45,60,0,405.27,3.77,Confiable,0,0.6856076350685021
28,11097.17,61308.87,48,2,1277.27,11.51,Riesgoso,0,0.7108546033947633
24,2971.03,7572.67,60,1,126.21,4.25,Confiable,0,0.10876979284519812
51,8539.8,87778.59,60,0,1462.98,17.13,Confiable,0,0.5213730497967276
35,10056.62,37719.79,24,0,1571.66,15.63,Confiable,0,0.6337578084075554
48,3419.61,89009.38,12,2,7417.45,216.91,Riesgoso,1,0.1420061392921365
56,2998.92,20807.18,12,0,1733.93,57.82,Confiable,0,0.1108362284919169
29,8746.12,71108.09,48,1,1481.42,16.94,Confiable,0,0.5366597834873343
51,7864.68,10884.92,60,4,181.42,2.31,Riesgoso,0,0.47135182233839906
50,3198.01,88278.78,24,1,3678.28,115.02,Confiable,1,0.12558727449067067
40,2675.74,91469.74,36,3,2540.83,94.96,Riesgoso,1,0.08689106275844337
34,4376.08,42311.4,60,2,705.19,16.11,Riesgoso,0,0.2128732494756114
48,13030.93,61770.14,24,4,2573.76,19.75,Riesgoso,1,0.854131426492609
38,10925.0,24310.81,24,4,1012.95,9.27,Riesgoso,1,0.6980981234630468
49,14329.83,20534.19,24,1,855.59,5.97,Confiable,0,0.9503699801506593
63,12826.76,54340.89,48,3,1132.1,8.83,Riesgoso,1,0.8390039913549046
35,1766.78,14802.06,24,4,616.75,34.91,Riesgoso,1,0.019544080132358574
43,7489.57,23768.58,60,1,396.14,5.29,Confiable,0,0.4435590408597083
27,10549.02,28760.0,48,1,599.17,5.68,Confiable,0,0.6702408816396934
33,8641.52,27855.54,24,0,1160.65,13.43,Confiable,0,0.5289097236577616
31,7667.98,56968.82,36,0,1582.47,20.64,Confiable,0,0.45677785705659246
58,2571.44,31067.06,48,4,647.23,25.17,Riesgoso,1,0.07916323063392675
39,7642.16,14986.23,36,1,416.28,5.45,Confiable,0,0.45486479257476103
57,7197.32,64069.76,48,1,1334.79,18.55,Confiable,1,0.42190555151752246
35,1640.93,47805.45,48,0,995.95,60.69,Confiable,0,0.010219557861309498
42,4872.35,28251.84,60,1,470.86,9.66,Confiable,0,0.24964306010297357
60,10576.21,92866.98,60,0,1547.78,14.63,Confiable,0,0.6722554526412811
45,7305.0,50512.89,60,2,841.88,11.52,Riesgoso,0,0.4298838157856716
36,11988.28,80535.6,36,4,2237.1,18.66,Riesgoso,1,0.7768790375700081
29,8243.82,35209.54,60,2,586.83,7.12,Riesgoso,1,0.49944319598834375
50,3718.92,70108.09,36,1,1947.45,52.37,Confiable,0,0.16418272062664346
59,10162.9,94421.61,24,3,3934.23,38.71,Riesgoso,1,0.6416323433854425
57,6345.4,88108.8,36,3,2447.47,38.57,Riesgoso,1,0.35878479654611095
61,4880.53,33292.32,36,1,924.79,18.95,Confiable,0,0.25024913552750416
55,7092.31,57221.83,36,3,1589.5,22.41,Riesgoso,1,0.414125113824373
50,5113.0,46725.99,12,1,3893.83,76.16,Confiable,0,0.26747338417550404
41,10911.11,15818.02,48,4,329.54,3.02,Riesgoso,1,0.6970689807189477
21,14283.33,57255.47,36,4,1590.43,11.13,Riesgoso,1,0.9469246858669583
47,6129.54,9077.59,48,3,189.12,3.09,Riesgoso,0,0.3427912218347192
35,8401.35,55285.52,60,1,921.43,10.97,Confiable,0,0.5111149639133209
63,7252.34,47528.1,12,4,3960.68,54.61,Riesgoso,1,0.42598211262481783
34,13514.39,55301.0,24,0,2304.21,17.05,Confiable,0,0.889952114114074
33,13170.28,35530.38,24,4,1480.43,11.24,Riesgoso,1,0.8644561954911841
62,14439.22,40380.27,48,0,841.26,5.83,Confiable,0,0.9584749423376284
34,11562.04,85866.47,60,2,1431.11,12.38,Riesgoso,0,0.7452979142262499
30,13242.6,58896.24,36,4,1636.01,12.35,Riesgoso,1,0.8698145542567167
35,4212.31,91579.49,48,2,1907.91,45.29,Riesgoso,1,0.20073914528546674
57,10347.75,56605.56,48,3,1179.28,11.4,Riesgoso,0,0.6553283143175317
61,14961.36,52401.53,24,4,2183.4,14.59,Riesgoso,1,0.9971615220643315
33,3950.22,13942.86,48,2,290.48,7.35,Riesgoso,0,0.18132028122492436
33,2865.92,55013.52,12,0,4584.46,159.96,Confiable,1,0.10098194591702991
55,13165.19,42443.79,12,2,3536.98,26.87,Riesgoso,1,0.8640790654287317
37,5421.49,88119.77,36,3,2447.77,45.15,Riesgoso,1,0.29033013328472873
26,7557.16,72264.18,60,0,1204.4,15.94,Confiable,0,0.4485669428088558
60,14331.25,69404.41,48,4,1445.93,10.09,Riesgoso,1,0.9504751912879251
58,9816.66,98679.52,36,1,2741.1,27.92,Confiable,0,0.6159786080566539
41,5909.31,99295.78,12,1,8274.65,140.03,Confiable,1,0.3264738635530098
29,2488.59,11612.32,48,0,241.92,9.72,Confiable,0,0.07302467942092383
61,11548.45,56265.98,24,3,2344.42,20.3,Riesgoso,1,0.744290999187207
25,7136.5,43470.06,36,0,1207.5,16.92,Confiable,0,0.4173992547791418
42,13068.44,18900.0,12,1,1575.0,12.05,Confiable,0,0.8569106305481279
55,2681.84,35061.96,48,1,730.46,27.24,Confiable,0,0.08734302609458482
43,3192.56,54835.22,12,2,4569.6,143.13,Riesgoso,1,0.12518347118215084
31,11476.64,65251.37,24,2,2718.81,23.69,Riesgoso,1,0.7389704275202698
38,5636.23,92019.12,12,4,7668.26,136.05,Riesgoso,1,0.30624072456391094
41,11720.33,89907.03,60,3,1498.45,12.79,Riesgoso,0,0.7570259923373691
64,3847.75,95224.38,60,2,1587.07,41.25,Riesgoso,0,0.17372803810125015
32,14796.22,40567.58,12,1,3380.63,22.85,Confiable,0,0.9849259113544303
34,3027.28,15017.63,12,0,1251.47,41.34,Confiable,0,0.11293748754322364
52,8385.32,51118.27,48,0,1064.96,12.7,Confiable,0,0.5099272635398213
46,7994.78,69281.68,48,3,1443.37,18.05,Riesgoso,0,0.48099123709774333
38,1995.43,30519.52,12,0,2543.29,127.46,Confiable,1,0.03648529600264362
57,8231.16,81935.54,12,4,6827.96,82.95,Riesgoso,1,0.49850518683497486
60,1924.6,66750.94,36,3,1854.19,96.34,Riesgoso,1,0.031237334838889883
64,9831.02,28401.07,60,4,473.35,4.81,Riesgoso,1,0.617042574205341
61,9815.07,20416.65,12,0,1701.39,17.33,Confiable,0,0.6158608012198564
39,7315.81,17412.65,24,3,725.53,9.92,Riesgoso,1,0.4306847540911944
57,5873.23,54450.34,48,0,1134.38,19.31,Confiable,0,0.3238006115582584
30,9178.87,86494.38,36,3,2402.62,26.18,Riesgoso,0,0.5687232480308106
38,3795.8,54422.3,48,0,1133.8,29.87,Confiable,0,0.16987894050902927
45,5210.49,41470.9,12,1,3455.91,66.33,Confiable,1,0.27469664739524635
57,10323.57,76904.39,48,1,1602.17,15.52,Confiable,0,0.653536761290007
52,6962.55,31528.08,12,2,2627.34,37.74,Riesgoso,0,0.4045108904640923
31,7086.04,54403.51,60,3,906.73,12.8,Riesgoso,0,0.41366055478869973
57,14179.13,48026.23,48,4,1000.55,7.06,Riesgoso,1,0.9392042629774603
50,11469.19,46320.1,48,4,965.0,8.41,Riesgoso,1,0.7384184395113758
45,11584.83,32113.94,24,0,1338.08,11.55,Confiable,0,0.7469864788870143
52,10021.31,94921.9,24,2,3955.08,39.47,Riesgoso,1,0.6311416075224481
21,9449.28,73826.26,24,1,3076.09,32.55,Confiable,0,0.5887585604449098
56,7411.25,20758.82,60,4,345.98,4.67,Riesgoso,1,0.4377561279930531
63,7067.11,45879.29,48,2,955.82,13.52,Riesgoso,0,0.4122579865996575
28,4541.89,19688.62,12,0,1640.72,36.12,Confiable,0,0.22515850206013782
40,6158.77,43863.6,60,1,731.06,11.87,Confiable,0,0.34495694123068876
54,10271.98,48088.24,24,3,2003.68,19.51,Riesgoso,1,0.6497143369438535
50,13821.17,12568.19,36,2,349.12,2.53,Riesgoso,0,0.9126821653044788
62,6061.83,10776.97,24,2,449.04,7.41,Riesgoso,0,0.3377744288035493
42,11415.96,93916.41,12,0,7826.37,68.56,Confiable,0,0.7344745037109153
39,2535.71,54386.24,12,4,4532.19,178.73,Riesgoso,1,0.07651591096174093
56,5674.87,10751.79,36,0,298.66,5.26,Confiable,0,0.30910365297514125
26,14463.73,76556.33,24,1,3189.85,22.05,Confiable,0,0.9602909458407147
38,6638.31,40671.08,36,3,1129.75,17.02,Riesgoso,1,0.3804871868394204
46,10642.67,68157.68,12,3,5679.81,53.37,Riesgoso,1,0.6771796302347172
64,6446.12,50148.28,24,0,2089.51,32.42,Confiable,0,0.36624737805695773
39,13546.52,88040.19,12,4,7336.68,54.16,Riesgoso,1,0.8923327013255863
53,5450.4,30379.15,60,1,506.32,9.29,Confiable,0,0.2924721431286384
60,2384.31,11396.67,36,0,316.57,13.28,Confiable,0,0.06529832914341092
63,14942.37,13130.06,24,4,547.09,3.66,Riesgoso,0,0.995754508334278
30,11331.57,97930.48,12,2,8160.87,72.02,Riesgoso,1,0.7282218502786243
35,4296.27,68068.66,36,3,1890.8,44.01,Riesgoso,0,0.20695993900717735
21,10520.36,59538.5,48,3,1240.39,11.79,Riesgoso,0,0.6681173948833306
56,1820.04,45302.64,48,0,943.8,51.86,Confiable,0,0.023490238703324597
25,7628.17,82255.01,24,4,3427.29,44.93,Riesgoso,1,0.45382824059564325
21,4447.14,52915.67,60,3,881.93,19.83,Riesgoso,0,0.21813825187990818
60,6486.42,69675.19,12,0,5806.27,89.51,Confiable,0,0.3692332997694987
24,7537.61,80699.9,60,1,1345.0,17.84,Confiable,0,0.4471184373626976
53,11170.19,74867.53,24,1,3119.48,27.93,Confiable,0,0.7162648268054268
29,12385.91,59729.34,60,3,995.49,8.04,Riesgoso,1,0.8063403787749126
56,8845.58,56716.01,48,0,1181.58,13.36,Confiable,0,0.5440290086369453
34,11534.88,87545.9,24,1,3647.75,31.62,Confiable,0,0.7432855659951676
36,5887.65,29896.99,48,1,622.85,10.58,Confiable,0,0.3248690232479567
54,9566.68,94354.16,24,1,3931.42,41.09,Confiable,0,0.5974570023568777
21,1980.01,11245.33,60,3,187.42,9.47,Riesgoso,0,0.03534279196275822
22,12156.92,35663.82,48,0,743.0,6.11,Confiable,0,0.789373971505564
56,14573.21,35929.55,24,1,1497.06,10.27,Confiable,0,0.9684025763392007
31,13935.95,93634.37,60,0,1560.57,11.2,Confiable,0,0.9211864852589565
29,11174.91,95089.68,24,0,3962.07,35.46,Confiable,0,0.71661454269831
36,8637.05,71054.75,24,1,2960.61,34.28,Confiable,0,0.528578530852425
30,9395.63,33629.98,24,3,1401.25,14.91,Riesgoso,0,0.5847835058573707
40,12015.39,16696.4,48,3,347.84,2.89,Riesgoso,0,0.7788876811835808
43,3282.39,46090.65,36,3,1280.3,39.01,Riesgoso,1,0.13183918699945985
58,10438.11,51657.11,48,2,1076.19,10.31,Riesgoso,0,0.6620232990804399
45,13204.84,44832.29,12,4,3736.02,28.29,Riesgoso,1,0.867016827113651
56,6224.78,97246.32,12,4,8103.86,130.19,Riesgoso,1,0.34984777726654054
35,9984.65,32187.03,24,0,1341.13,13.43,Confiable,0,0.6284253819645883
60,11963.92,49022.87,12,4,4085.24,34.15,Riesgoso,1,0.7750741479194497
40,9164.8,51582.62,24,0,2149.28,23.45,Confiable,0,0.5676807686636777
25,14809.8,94124.5,60,4,1568.74,10.59,Riesgoso,1,0.9859320854699715
25,6020.98,98619.34,24,4,4109.14,68.25,Riesgoso,1,0.3347477562984054
53,7455.0,40376.49,12,2,3364.71,45.13,Riesgoso,1,0.4409976683137396
40,7518.14,69332.49,48,2,1444.43,19.21,Riesgoso,0,0.4456758593045544
25,5765.03,90743.02,48,3,1890.48,32.79,Riesgoso,1,0.315783819268012
41,14318.34,15476.72,36,3,429.91,3.0,Riesgoso,1,0.9495186590470094
37,8670.68,14508.08,60,0,241.8,2.79,Confiable,0,0.5310702565892179
33,14028.89,53920.04,60,1,898.67,6.41,Confiable,0,0.9280726282853474
24,5276.42,23979.05,48,1,499.56,9.47,Confiable,0,0.2795815560430832
40,4601.7,77235.9,12,4,6436.32,139.87,Riesgoso,1,0.22958996552482944
55,6346.56,41339.58,48,3,861.24,13.57,Riesgoso,1,0.3588707436723281
49,6428.35,45143.72,36,3,1253.99,19.51,Riesgoso,1,0.36493075699413263
61,12756.1,50675.87,12,1,4222.99,33.11,Confiable,0,0.8337686258906827
64,6604.86,66913.72,36,3,1858.71,28.14,Riesgoso,1,0.3780087977256612
42,13939.52,50073.15,24,3,2086.38,14.97,Riesgoso,1,0.9214509949491245
29,9038.18,39315.16,36,3,1092.09,12.08,Riesgoso,1,0.5582991952829847
47,12367.25,14024.63,24,1,584.36,4.73,Confiable,0,0.804957815520421
27,14070.82,13689.64,60,0,228.16,1.62,Confiable,0,0.9311793205286933
24,7685.01,93392.53,24,3,3891.36,50.64,Riesgoso,1,0.45803964978027917
59,4880.95,83339.17,60,4,1388.99,28.46,Riesgoso,1,0.2502802543145828
61,12276.93,38539.72,24,4,1605.82,13.08,Riesgoso,0,0.7982657944515202
64,2556.17,17041.55,12,0,1420.13,55.56,Confiable,0,0.07803184044656941
42,5454.4,34361.8,48,3,715.87,13.12,Riesgoso,1,0.29276851252938685
44,8192.65,32056.69,36,3,890.46,10.87,Riesgoso,1,0.4956518904292688
